size,signal_type,iteration,vector_size,input,npFFT_result,npFFT_cycles,npFFT_time,npFFT_vectorIns,npFFT_nonVectorIns,npIFFT_result,npIFFT_cycles,npIFFT_time,npIFFT_vectorIns,npIFFT_nonVectorIns,nFFT_result,nFFT_cycles,nFFT_time,nFFT_vectorIns,nFFT_nonVectorIns,nIFFT_result,nIFFT_cycles,nIFFT_time,nIFFT_vectorIns,nIFFT_nonVectorIns,vFFT_result,vFFT_cycles,vFFT_time,vFFT_vectorIns,vFFT_nonVectorIns,vIFFT_result,vIFFT_cycles,vIFFT_time,vIFFT_vectorIns,vIFFT_nonVectorIns
2,random,0,16,[ 151.59433-665.9227j -477.36313+822.9511j],[-325.7688  +157.02838j  628.95746-1488.8738j ],-1,1.6450881958007812e-05,{},{},[ 151.59433-665.9227j  -477.36313+822.95105j],-1,6.4373016357421875e-06,{},{},[-325.7688  +157.02838j  628.95746-1488.8738j ],344,0.031818389892578125,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 10, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 34, 'c.swsp': 8, 'c.mv': 6, 'bge': 16, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 32, 'fsw': 12, 'c.j': 11, 'c.lwsp': 8, 'mul': 3, 'fcvt.s.w': 3, 'fdiv.s': 1, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 4, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 3, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[ 151.59433-665.9227j  -477.36313+822.95105j],373,0.024797916412353516,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 11, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 40, 'c.swsp': 10, 'c.mv': 6, 'bge': 19, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 36, 'fsw': 16, 'c.j': 13, 'c.lwsp': 10, 'mul': 3, 'fcvt.s.w': 4, 'fdiv.s': 5, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 3, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 4, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[-325.7688  +157.02838j  628.95746-1488.8738j ],337,0.03369855880737305,"{'vsetvli': 12, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 10, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 6, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 32, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 8, 'vsoxei32.v': 4}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 10, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 27, 'srai': 2, 'flw': 14, 'fcvt.s.w': 2, 'fdiv.s': 1, 'slli': 6, 'bge': 12, 'c.add': 15, 'c.j': 7, 'c.lwsp': 27, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}",[ 151.59433-665.9227j  -477.36313+822.95105j],357,0.039774179458618164,"{'vsetvli': 15, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 9, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 8, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 48, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 9, 'vsoxei32.v': 4, 'vfdiv.vf': 16}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 11, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 29, 'srai': 2, 'flw': 14, 'fcvt.s.w': 3, 'fdiv.s': 1, 'slli': 7, 'bge': 14, 'c.add': 18, 'c.j': 8, 'c.lwsp': 29, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}"
2,random,1,16,[-899.47003 +87.70882j  835.04333-227.9552j ],[  -64.4267-140.24638j -1734.5134+315.664j  ],-1,3.0517578125e-05,{},{},[-899.4701  +87.70881j  835.04333-227.9552j ],-1,5.9604644775390625e-06,{},{},[  -64.4267-140.24638j -1734.5134+315.664j  ],344,0.04168367385864258,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 10, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 34, 'c.swsp': 8, 'c.mv': 6, 'bge': 16, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 32, 'fsw': 12, 'c.j': 11, 'c.lwsp': 8, 'mul': 3, 'fcvt.s.w': 3, 'fdiv.s': 1, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 4, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 3, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[-899.4701  +87.70881j  835.04333-227.9552j ],373,0.044548749923706055,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 11, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 40, 'c.swsp': 10, 'c.mv': 6, 'bge': 19, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 36, 'fsw': 16, 'c.j': 13, 'c.lwsp': 10, 'mul': 3, 'fcvt.s.w': 4, 'fdiv.s': 5, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 3, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 4, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[  -64.4267-140.24638j -1734.5134+315.664j  ],337,0.03209090232849121,"{'vsetvli': 12, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 10, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 6, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 32, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 8, 'vsoxei32.v': 4}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 10, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 27, 'srai': 2, 'flw': 14, 'fcvt.s.w': 2, 'fdiv.s': 1, 'slli': 6, 'bge': 12, 'c.add': 15, 'c.j': 7, 'c.lwsp': 27, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}",[-899.4701  +87.70881j  835.04333-227.9552j ],357,0.037088632583618164,"{'vsetvli': 15, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 9, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 8, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 48, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 9, 'vsoxei32.v': 4, 'vfdiv.vf': 16}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 11, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 29, 'srai': 2, 'flw': 14, 'fcvt.s.w': 3, 'fdiv.s': 1, 'slli': 7, 'bge': 14, 'c.add': 18, 'c.j': 8, 'c.lwsp': 29, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}"
2,random,2,16,[-229.33904-144.85483j -296.59454-781.54816j],[-525.9336 -926.40295j   67.25551+636.69336j],-1,2.574920654296875e-05,{},{},[-229.33905-144.8548j  -296.59454-781.54816j],-1,1.1205673217773438e-05,{},{},[-525.9336 -926.40295j   67.25551+636.69336j],344,0.025716066360473633,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 10, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 34, 'c.swsp': 8, 'c.mv': 6, 'bge': 16, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 32, 'fsw': 12, 'c.j': 11, 'c.lwsp': 8, 'mul': 3, 'fcvt.s.w': 3, 'fdiv.s': 1, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 3, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 4, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[-229.33905-144.8548j  -296.59454-781.54816j],373,0.029909133911132812,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 11, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 40, 'c.swsp': 10, 'c.mv': 6, 'bge': 19, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 36, 'fsw': 16, 'c.j': 13, 'c.lwsp': 10, 'mul': 3, 'fcvt.s.w': 4, 'fdiv.s': 5, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 3, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 4, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[-525.9336 -926.40295j   67.25551+636.69336j],337,0.026961088180541992,"{'vsetvli': 12, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 9, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 6, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 32, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 9, 'vsoxei32.v': 4}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 10, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 27, 'srai': 2, 'flw': 14, 'fcvt.s.w': 2, 'fdiv.s': 1, 'slli': 6, 'bge': 12, 'c.add': 15, 'c.j': 7, 'c.lwsp': 27, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}",[-229.33905-144.8548j  -296.59454-781.54816j],357,0.034709930419921875,"{'vsetvli': 15, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 9, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 8, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 48, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 9, 'vsoxei32.v': 4, 'vfdiv.vf': 16}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 11, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 29, 'srai': 2, 'flw': 14, 'fcvt.s.w': 3, 'fdiv.s': 1, 'slli': 7, 'bge': 14, 'c.add': 18, 'c.j': 8, 'c.lwsp': 29, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}"
2,random,3,16,[-387.64243-975.35925j  437.7331 -915.543j  ],[  50.090668-1890.9023j   -825.3755    -59.816223j],-1,5.5789947509765625e-05,{},{},[-387.6424-975.35925j  437.7331-915.5431j ],-1,1.4066696166992188e-05,{},{},[  50.090668-1890.9023j   -825.3755    -59.816223j],344,0.03016948699951172,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 10, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 34, 'c.swsp': 8, 'c.mv': 6, 'bge': 16, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 32, 'fsw': 12, 'c.j': 11, 'c.lwsp': 8, 'mul': 3, 'fcvt.s.w': 3, 'fdiv.s': 1, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 3, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 4, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[-387.6424-975.35925j  437.7331-915.5431j ],373,0.029875993728637695,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 11, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 40, 'c.swsp': 10, 'c.mv': 6, 'bge': 19, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 36, 'fsw': 16, 'c.j': 13, 'c.lwsp': 10, 'mul': 3, 'fcvt.s.w': 4, 'fdiv.s': 5, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 3, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 4, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[  50.090668-1890.9023j   -825.3755    -59.816223j],337,0.04581761360168457,"{'vsetvli': 12, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 10, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 6, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 32, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 8, 'vsoxei32.v': 4}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 10, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 27, 'srai': 2, 'flw': 14, 'fcvt.s.w': 2, 'fdiv.s': 1, 'slli': 6, 'bge': 12, 'c.add': 15, 'c.j': 7, 'c.lwsp': 27, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}",[-387.6424-975.35925j  437.7331-915.5431j ],357,0.029993057250976562,"{'vsetvli': 15, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 9, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 8, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 48, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 9, 'vsoxei32.v': 4, 'vfdiv.vf': 16}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 11, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 29, 'srai': 2, 'flw': 14, 'fcvt.s.w': 3, 'fdiv.s': 1, 'slli': 7, 'bge': 14, 'c.add': 18, 'c.j': 8, 'c.lwsp': 29, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}"
2,random,4,16,[-884.42175-241.51358j -455.85443-384.82645j],[-1340.2761 -626.34j     -428.56732+143.31287j],-1,2.9325485229492188e-05,{},{},[-884.42175-241.51358j -455.8544 -384.82645j],-1,6.67572021484375e-06,{},{},[-1340.2761 -626.34j     -428.56732+143.31287j],344,0.03063488006591797,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 10, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 34, 'c.swsp': 8, 'c.mv': 6, 'bge': 16, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 32, 'fsw': 12, 'c.j': 11, 'c.lwsp': 8, 'mul': 3, 'fcvt.s.w': 3, 'fdiv.s': 1, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 3, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 4, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[-884.42175-241.51358j -455.8544 -384.82645j],373,0.03736162185668945,{},"{'auipc': 17, 'lw': 4, 'c.jal': 9, 'clz': 1, 'c.li': 11, 'sub': 3, 'addi': 31, 'sw': 1, 'c.jr': 9, 'c.addi': 40, 'c.swsp': 10, 'c.mv': 6, 'bge': 19, 'lui': 15, 'srli': 13, 'and': 18, 'c.slli': 11, 'or': 10, 'slli': 5, 'srl': 2, 'add': 10, 'flw': 36, 'fsw': 16, 'c.j': 13, 'c.lwsp': 10, 'mul': 3, 'fcvt.s.w': 4, 'fdiv.s': 5, 'fmul.s': 5, 'fmadd.s': 10, 'fsub.s': 3, 'fnmsub.s': 2, 'fcvt.w.s': 1, 'andi': 3, 'beq': 3, 'fsgnj.s': 3, 'c.fsw': 2, 'fadd.s': 4, 'bne': 2, 'rem': 1, 'c.add': 1, 'fmsub.s': 1, 'sb': 1}",[-1340.2761 -626.34j     -428.56732+143.31287j],337,0.029449939727783203,"{'vsetvli': 12, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 9, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 6, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 32, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 9, 'vsoxei32.v': 4}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 10, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 27, 'srai': 2, 'flw': 14, 'fcvt.s.w': 2, 'fdiv.s': 1, 'slli': 6, 'bge': 12, 'c.add': 15, 'c.j': 7, 'c.lwsp': 27, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}",[-884.42175-241.51358j -455.8544 -384.82645j],357,0.02200913429260254,"{'vsetvli': 15, 'vfmv.v.f': 13, 'vid.v': 13, 'vfcvt.f.x.v': 1, 'vadd.vx': 25, 'vfmul.vf': 1, 'vmv.v.v': 3, 'vfmacc.vv': 5, 'vfsub.vv': 9, 'vfnmsac.vv': 6, 'vfcvt.x.f.v': 1, 'vadd.vi': 1, 'vfmul.vv': 10, 'vfmadd.vv': 8, 'vand.vi': 3, 'vmseq.vi': 3, 'vmerge.vvm': 2, 'vfsgnjn.vv': 2, 'vse32.v': 8, 'vsrl.vi': 40, 'vand.vx': 72, 'vsll.vi': 48, 'vor.vv': 40, 'vsrl.vx': 8, 'vloxei32.v': 40, 'vle32.v': 48, 'vmul.vx': 4, 'vmseq.vx': 1, 'vfsgnjx.vf': 4, 'vfadd.vv': 9, 'vsoxei32.v': 4, 'vfdiv.vf': 16}","{'auipc': 21, 'addi': 31, 'lw': 6, 'c.jal': 6, 'clz': 1, 'c.li': 11, 'sub': 2, 'sw': 1, 'c.jr': 6, 'c.addi': 7, 'c.swsp': 29, 'srai': 2, 'flw': 14, 'fcvt.s.w': 3, 'fdiv.s': 1, 'slli': 7, 'bge': 14, 'c.add': 18, 'c.j': 8, 'c.lwsp': 29, 'lui': 11, 'mul': 1, 'c.slli': 1, 'c.srai': 1, 'sb': 1}"
