size,signal_type,iteration,vector_size,vFFT_mean_err,vFFT_max_err,vFFT_std_err,nFFT_mean_err,nFFT_max_err,nFFT_std_err,vIFFT_mean_err,vIFFT_max_err,vIFFT_std_err,nIFFT_mean_err,nIFFT_max_err,nIFFT_std_err,vFFT_mean_norm_err,nFFT_mean_norm_err,vIFFT_mean_norm_err,nIFFT_mean_norm_err
4,sine,3,16,4.0993542e-05,0.0001258272,5.1395018e-05,4.0993542e-05,0.0001258272,5.1395018e-05,2.4795532e-05,6.1035156e-05,2.37463e-05,2.4795532e-05,6.1035156e-05,2.37463e-05,7.2240056e-08,7.2240056e-08,2.5217066e-08,2.5217066e-08
4,sine,4,16,2.6048383e-05,6.1035156e-05,2.680421e-05,2.6048383e-05,6.1035156e-05,2.680421e-05,1.335144e-05,2.2888184e-05,8.31394e-06,1.335144e-05,2.2888184e-05,8.31394e-06,6.048125e-08,6.048125e-08,3.9639552e-08,3.9639552e-08
4,impulse,0,16,1.5258789e-05,6.1035156e-05,2.6428997e-05,1.5258789e-05,6.1035156e-05,2.6428997e-05,7.095766e-05,8.6316744e-05,9.342586e-06,7.095766e-05,8.6316744e-05,9.342586e-06,1.3782176e-08,1.3782176e-08,7.866573e-08,7.866573e-08
4,impulse,1,16,0.00014803409,0.00024414062,8.056827e-05,0.00014803409,0.00024414062,8.056827e-05,3.2318632e-05,6.823938e-05,3.2418848e-05,3.2318632e-05,6.823938e-05,3.2418848e-05,1.5038242e-07,1.5038242e-07,3.37109e-08,3.37109e-08
4,impulse,2,16,9.766186e-05,0.00020754196,7.672803e-05,9.766186e-05,0.00020754196,7.672803e-05,6.782517e-05,8.6316744e-05,1.0703626e-05,6.782517e-05,8.6316744e-05,1.0703626e-05,7.6395565e-08,7.6395565e-08,9.184987e-08,9.184987e-08
4,impulse,3,16,0.0,0.0,0.0,0.0,0.0,0.0,4.1307172e-05,6.1035156e-05,2.494041e-05,4.1307172e-05,6.1035156e-05,2.494041e-05,0.0,0.0,5.126088e-08,5.126088e-08
4,impulse,4,16,1.5258789e-05,3.0517578e-05,1.5258789e-05,1.5258789e-05,3.0517578e-05,1.5258789e-05,3.2097734e-05,6.1035156e-05,2.334968e-05,3.2097734e-05,6.1035156e-05,2.334968e-05,3.5850906e-08,3.5850906e-08,8.750865e-08,8.750865e-08
4,step,0,16,9.5624455e-05,0.00013647876,3.4039967e-05,9.5624455e-05,0.00013647876,3.4039967e-05,3.5703873e-05,6.1510145e-05,1.959979e-05,3.5703873e-05,6.1510145e-05,1.959979e-05,9.446757e-08,9.446757e-08,5.8099882e-08,5.8099882e-08
4,step,1,16,2.670288e-05,9.1552734e-05,3.7955757e-05,2.670288e-05,9.1552734e-05,3.7955757e-05,2.9563904e-05,6.1035156e-05,2.1642314e-05,2.9563904e-05,6.1035156e-05,2.1642314e-05,2.5848365e-08,2.5848365e-08,3.4508084e-08,3.4508084e-08
4,step,2,16,1.9073486e-06,7.6293945e-06,3.3036247e-06,1.9073486e-06,7.6293945e-06,3.3036247e-06,3.8146973e-06,7.6293945e-06,3.8146973e-06,3.8146973e-06,7.6293945e-06,3.8146973e-06,1.9607882e-09,1.9607882e-09,1.3914715e-08,1.3914715e-08
4,step,3,16,6.956508e-05,0.00012207031,3.224397e-05,6.956508e-05,0.00012207031,3.224397e-05,4.570885e-05,8.217109e-05,3.202687e-05,4.570885e-05,8.217109e-05,3.202687e-05,9.7206595e-08,9.7206595e-08,1.2154628e-07,1.2154628e-07
4,step,4,16,3.6239624e-05,0.00012207031,5.0427643e-05,3.6239624e-05,0.00012207031,5.0427643e-05,2.7497117e-05,6.823938e-05,2.6714268e-05,2.7497117e-05,6.823938e-05,2.6714268e-05,1.9589727e-08,1.9589727e-08,4.69064e-08,4.69064e-08
4,chirp,0,16,9.259034e-05,0.00012207031,2.9516472e-05,9.259034e-05,0.00012207031,2.9516472e-05,2.6596588e-05,6.823938e-05,2.6535965e-05,2.6596588e-05,6.823938e-05,2.6535965e-05,7.214893e-08,7.214893e-08,5.976935e-08,5.976935e-08
4,chirp,1,16,3.0517578e-05,6.1035156e-05,3.0517578e-05,3.0517578e-05,6.1035156e-05,3.0517578e-05,4.757742e-05,6.823938e-05,1.7248938e-05,4.757742e-05,6.823938e-05,1.7248938e-05,1.5513208e-08,1.5513208e-08,6.7071966e-08,6.7071966e-08
4,chirp,2,16,8.580178e-05,0.0002516544,9.815645e-05,8.580178e-05,0.0002516544,9.815645e-05,4.51071e-05,9.650506e-05,3.6024136e-05,4.51071e-05,9.650506e-05,3.6024136e-05,4.5762597e-08,4.5762597e-08,6.9213755e-08,6.9213755e-08
4,chirp,3,16,5.5698874e-05,0.00013647876,5.84542e-05,5.5698874e-05,0.00013647876,5.84542e-05,3.33786e-05,6.1035156e-05,2.7950957e-05,3.33786e-05,6.1035156e-05,2.7950957e-05,3.9145434e-08,3.9145434e-08,3.742977e-08,3.742977e-08
4,chirp,4,16,6.484985e-05,0.00012207031,4.6250745e-05,6.484985e-05,0.00012207031,4.6250745e-05,4.0456966e-05,6.1035156e-05,1.8501196e-05,4.0456966e-05,6.1035156e-05,1.8501196e-05,7.498694e-08,7.498694e-08,6.234657e-08,6.234657e-08
8,random,0,16,0.00023820599,0.00045776367,0.00013555402,0.0002343913,0.0004272461,0.00012962123,7.384584e-05,0.00019301011,5.570743e-05,7.384584e-05,0.00019301011,5.570743e-05,9.17469e-08,9.020363e-08,7.790959e-08,7.790959e-08
8,random,1,16,0.00012568047,0.00024414062,8.029333e-05,0.00012180902,0.00024414062,7.932178e-05,4.965788e-05,6.1510145e-05,2.1265196e-05,4.8487505e-05,6.823938e-05,2.1568769e-05,1.1295997e-07,1.1007562e-07,8.296629e-08,8.155757e-08
8,random,2,16,0.00017135957,0.00034526698,0.00012270136,0.00017135957,0.00034526698,0.00012270136,4.782345e-05,8.6316744e-05,3.118568e-05,5.1638148e-05,9.1552734e-05,3.4281293e-05,8.9462205e-08,8.9462205e-08,5.9321746e-08,6.2771164e-08
8,random,3,16,0.0001329096,0.0002516544,7.2586896e-05,0.00014772122,0.00027295752,7.2823146e-05,6.598519e-05,0.00012207031,2.3759261e-05,5.411018e-05,0.0001258272,3.42889e-05,7.7268155e-08,7.700008e-08,1.0867864e-07,8.738732e-08
8,random,4,16,0.00010359803,0.00024414062,7.242789e-05,0.00010006847,0.00024414062,7.670533e-05,3.7462807e-05,6.823938e-05,2.3782222e-05,3.224585e-05,6.823938e-05,2.6251748e-05,6.278806e-08,5.991001e-08,9.3514515e-08,7.288085e-08
8,sine,0,16,0.0001235558,0.00048828125,0.0001569796,0.0001235558,0.00048828125,0.0001569796,6.182639e-05,8.6316744e-05,2.6925283e-05,5.7307047e-05,8.6316744e-05,2.3767281e-05,6.72279e-08,6.72279e-08,7.4364664e-08,6.954382e-08
8,sine,1,16,0.00015509358,0.0002593994,6.552182e-05,0.00015509358,0.0002593994,6.552182e-05,5.5914563e-05,9.770392e-05,2.6445254e-05,5.5914563e-05,9.770392e-05,2.6445254e-05,1.538397e-07,1.538397e-07,1.0284532e-07,1.0284532e-07
8,sine,2,16,0.00017402758,0.00049679016,0.00013739741,0.00017146426,0.00049679016,0.00013923111,8.1485654e-05,0.00014395113,4.9474835e-05,7.978816e-05,0.00013647876,4.749589e-05,1.1836034e-07,1.1962375e-07,1.18161154e-07,1.1569156e-07
8,sine,3,16,9.465679e-05,0.00034526698,0.00012386197,9.125597e-05,0.00044013077,0.00014035433,3.452383e-05,6.518557e-05,2.5473957e-05,6.113427e-05,9.1552734e-05,1.4103002e-05,4.8741114e-08,4.948261e-08,4.516785e-08,8.750264e-08
8,sine,4,16,6.534191e-05,0.00017263349,5.691417e-05,6.915661e-05,0.00017263349,5.439653e-05,3.252294e-05,6.1510145e-05,2.1446465e-05,4.3621512e-05,0.0001223085,3.9923885e-05,4.1918884e-08,4.464318e-08,7.4127044e-08,7.860827e-08
8,impulse,0,16,0.00013605655,0.00031280518,0.00010008819,0.00012842716,0.00027295752,8.790978e-05,5.0315233e-05,6.823938e-05,1.8601577e-05,5.0315233e-05,6.823938e-05,1.8601577e-05,6.203908e-08,5.9077472e-08,6.976374e-08,6.976374e-08
8,impulse,1,16,6.913416e-05,0.00015258789,6.286189e-05,5.3875374e-05,0.0001258272,5.5087436e-05,5.591986e-05,0.00013647876,4.2261803e-05,6.536703e-05,0.00018310547,5.829091e-05,6.611097e-08,5.8088407e-08,7.825033e-08,8.5986294e-08
8,impulse,2,16,5.6213637e-05,0.00012207031,3.754102e-05,7.4632626e-05,0.00012207031,3.6435955e-05,4.091669e-05,6.823938e-05,1.952646e-05,3.2386764e-05,6.1035156e-05,1.3843706e-05,4.520311e-08,5.4984508e-08,7.859302e-08,6.604805e-08
8,impulse,3,16,0.00010504391,0.00024414062,6.670094e-05,0.00010504391,0.00024414062,6.670094e-05,4.995584e-05,0.00012302029,4.2905533e-05,3.456708e-05,6.29136e-05,2.8518085e-05,9.7656105e-08,9.7656105e-08,7.721836e-08,5.452808e-08
8,impulse,4,16,8.404208e-05,0.00018310547,6.787904e-05,8.404208e-05,0.00018310547,6.787904e-05,4.4970868e-05,6.823938e-05,2.208679e-05,4.4970868e-05,6.823938e-05,2.208679e-05,5.262222e-08,5.262222e-08,7.6196265e-08,7.6196265e-08
8,step,0,16,0.00010550253,0.00018310547,5.7486668e-05,0.00010550253,0.00018310547,5.7486668e-05,4.3043856e-05,6.823938e-05,2.3259761e-05,4.3043856e-05,6.823938e-05,2.3259761e-05,6.365312e-08,6.365312e-08,5.168785e-08,5.168785e-08
8,step,1,16,0.0001838686,0.00030517578,7.144338e-05,0.00021832192,0.0003244063,7.615295e-05,4.425715e-05,8.6316744e-05,3.463416e-05,4.622731e-05,0.00010845084,3.8181322e-05,1.2296326e-07,1.4198268e-07,6.930453e-08,8.046672e-08
8,step,2,16,8.752545e-05,0.00013647876,4.6023717e-05,0.000118043026,0.00024414062,5.74048e-05,4.49875e-05,8.6316744e-05,3.5256628e-05,5.1716368e-05,8.6316744e-05,3.068498e-05,8.199851e-08,9.243843e-08,6.5172564e-08,6.9552925e-08
8,step,3,16,0.00015961664,0.00029844977,8.412478e-05,0.000147212,0.0002361726,6.970356e-05,4.7118654e-05,8.6316744e-05,3.0141238e-05,4.5411143e-05,0.00013647876,5.079261e-05,1.6175183e-07,1.5313803e-07,6.09807e-08,5.715036e-08
8,step,4,16,0.00010386648,0.00027295752,8.654141e-05,0.00011531057,0.00027295752,8.61734e-05,3.0172865e-05,6.823938e-05,3.0865805e-05,3.0172865e-05,6.823938e-05,3.0865805e-05,5.4209966e-08,6.098263e-08,4.3021082e-08,4.3021082e-08
8,chirp,0,16,0.00012868989,0.00030517578,0.000107519714,0.00012868989,0.00030517578,0.000107519714,2.0002135e-05,6.823938e-05,2.7703914e-05,2.0002135e-05,6.823938e-05,2.7703914e-05,9.2707836e-08,9.2707836e-08,2.3287548e-08,2.3287548e-08
8,chirp,1,16,0.00012307744,0.0003269309,9.020436e-05,0.00012973363,0.00028994208,8.958614e-05,2.8603003e-05,0.0001258272,3.9349376e-05,6.0813e-05,8.6316744e-05,1.5488413e-05,6.62879e-08,6.736496e-08,4.2616698e-08,7.7311185e-08
8,chirp,2,16,0.00010795808,0.00013647876,2.3846627e-05,0.00010997172,0.00015258789,2.6681562e-05,3.290998e-05,6.29136e-05,2.4298217e-05,3.344847e-05,6.823938e-05,2.5905318e-05,6.723575e-08,6.856311e-08,5.9609974e-08,6.260094e-08
8,chirp,3,16,0.0001137885,0.0002516544,9.831507e-05,0.000113017144,0.0002607423,0.00010194986,3.779174e-05,6.823938e-05,2.1698143e-05,4.0712133e-05,6.823938e-05,2.307781e-05,6.485692e-08,6.43103e-08,6.3177275e-08,6.97278e-08
8,chirp,4,16,0.00016808417,0.00024604058,6.678635e-05,0.00016808417,0.00024604058,6.678635e-05,4.7982892e-05,8.6316744e-05,2.0287294e-05,4.381587e-05,6.823938e-05,2.038999e-05,7.799852e-08,7.799852e-08,8.1652814e-08,7.554356e-08
16,random,0,16,0.0002752809,0.00054591504,0.00012240408,0.00026056013,0.00054591504,0.00013057563,6.1914354e-05,0.0001258272,3.4094974e-05,5.0542927e-05,0.00013647876,3.3854787e-05,1.238972e-07,1.1227836e-07,9.8649224e-08,7.7954695e-08
16,random,1,16,0.00024298906,0.00077204045,0.00020510159,0.00029424645,0.0008188726,0.00028028165,8.358706e-05,0.00020471815,4.428363e-05,7.542362e-05,0.00015258789,4.585016e-05,1.0262917e-07,1.1804541e-07,1.1264927e-07,1.05545325e-07
16,random,2,16,0.00034662674,0.0012976252,0.0003133477,0.0003139511,0.0012976252,0.0003328153,7.37276e-05,0.00013647876,4.6528363e-05,8.594628e-05,0.00019301011,5.4976394e-05,1.6163e-07,1.2804375e-07,1.1850636e-07,1.2240073e-07
16,random,3,16,0.00029208494,0.0006713867,0.00015231552,0.0002785521,0.0006713867,0.00015843485,6.236121e-05,0.00013647876,3.810403e-05,6.334269e-05,0.00013647876,3.6173635e-05,1.16046216e-07,1.0238784e-07,1.1718225e-07,1.1915425e-07
16,random,4,16,0.00017398053,0.00048828125,0.00013564868,0.00018207953,0.00048828125,0.00012915488,4.401456e-05,0.000102359074,3.069864e-05,2.9596798e-05,0.00010885263,2.8865157e-05,1.2639097e-07,1.2096153e-07,1.0210064e-07,8.0876845e-08
16,sine,0,16,0.00030753994,0.0010918301,0.0003034173,0.00026974207,0.00088026153,0.0002524026,7.0943985e-05,0.00019555673,5.7127458e-05,6.340671e-05,0.00016434219,4.1325187e-05,9.806641e-08,8.636018e-08,1.77419e-07,1.2843091e-07
16,sine,1,16,0.0002910207,0.00077204045,0.0001783218,0.0003308419,0.0007324219,0.00018833426,7.779565e-05,0.00015258789,3.824907e-05,8.29969e-05,0.00015258789,4.157003e-05,1.2587435e-07,1.3522566e-07,1.2548642e-07,1.3110387e-07
16,sine,2,16,0.00025101448,0.00048828125,0.0001312253,0.00017415482,0.00036621094,0.00013416649,7.3408286e-05,0.00014395113,3.5571265e-05,5.9009417e-05,0.00012207031,2.9909947e-05,1.0277812e-07,6.990098e-08,1.2658262e-07,1.0646619e-07
16,sine,3,16,0.00019675208,0.00049679016,0.00011133258,0.0002060188,0.00049679016,0.00010087604,4.9694474e-05,0.0001258272,3.394211e-05,4.0300394e-05,6.823938e-05,2.2411532e-05,1.1386587e-07,1.138669e-07,8.638035e-08,6.819121e-08
16,sine,4,16,0.00024305072,0.00061035156,0.00015710421,0.0002802283,0.0007816314,0.00019214982,5.9066995e-05,0.00012207031,3.1565665e-05,5.77092e-05,0.00012207031,3.2674725e-05,9.463416e-07,1.8009755e-06,8.3839524e-08,8.301902e-08
16,impulse,0,16,0.00029557032,0.00088026153,0.00023700613,0.00032483364,0.0012207031,0.00032581616,6.373853e-05,0.00012207031,3.88227e-05,4.413892e-05,8.6316744e-05,2.6116493e-05,1.0497876e-07,1.075597e-07,1.5424976e-07,1.2426517e-07
16,impulse,1,16,0.00023847168,0.00061035156,0.0001678471,0.00024479209,0.0007324219,0.00018046831,6.986872e-05,0.00017263349,5.0604805e-05,7.945952e-05,0.00022006538,6.37607e-05,9.020101e-08,9.1774375e-08,1.15869696e-07,1.3176476e-07
16,impulse,2,16,0.00035589334,0.0007324219,0.00021355867,0.00035277172,0.0007324219,0.00020265096,7.806336e-05,0.00013754086,3.209646e-05,6.87262e-05,0.0001666285,4.9734706e-05,2.1009356e-07,2.0824618e-07,1.3446535e-07,1.3173698e-07
16,impulse,3,16,0.0003088442,0.0007816314,0.00020849932,0.00030264776,0.0007816314,0.00020242183,5.3430937e-05,0.00013647876,3.5167308e-05,5.6612153e-05,0.00013647876,3.7411548e-05,1.4339234e-07,1.8504247e-07,1.0476757e-07,1.0270787e-07
16,impulse,4,16,0.00022361847,0.00069053395,0.00018841932,0.0002669896,0.00069053395,0.00017865816,5.207654e-05,9.650506e-05,3.4650835e-05,6.9268666e-05,0.00013647876,4.4059136e-05,7.652958e-08,8.9955606e-08,1.0817989e-07,1.1782847e-07
16,step,0,16,0.00021662068,0.00048828125,0.00012266469,0.00021271367,0.0005214846,0.00011888566,5.110466e-05,0.0001258272,4.136595e-05,5.693435e-05,0.000131759,3.858447e-05,1.5675234e-07,1.5140186e-07,1.08081196e-07,1.1568001e-07
16,step,1,16,0.00033314893,0.00088026153,0.00024258441,0.0003282514,0.0007816314,0.00019128896,6.3159925e-05,0.00013037115,2.9427954e-05,7.1358125e-05,0.0001258272,3.1219315e-05,1.453685e-07,1.5137826e-07,1.06867525e-07,1.1651367e-07
16,step,2,16,0.00021426033,0.0005033088,0.00015155977,0.00022463758,0.0005033088,0.00013909396,6.485066e-05,0.00017263349,4.6546098e-05,6.327869e-05,0.00017263349,5.1916984e-05,1.3628164e-07,1.3776379e-07,8.9525685e-08,8.957083e-08
16,step,3,16,0.00024395734,0.0007425247,0.0002078974,0.0002759558,0.0007425247,0.00019491951,7.5881595e-05,0.00016434219,3.78909e-05,8.469101e-05,0.00013647876,3.3046945e-05,9.891096e-08,1.1157521e-07,1.4095318e-07,1.6006318e-07
16,step,4,16,0.00019942789,0.0004058845,9.240211e-05,0.0002477399,0.00049679016,0.00013545672,5.253449e-05,0.00012947511,3.7052272e-05,8.137892e-05,0.00019836424,5.0160477e-05,1.0206557e-07,1.7492391e-07,1.0659263e-07,1.602205e-07
16,chirp,0,16,0.0002557166,0.0005033088,0.00013206879,0.00023859352,0.00049208116,0.00011162572,7.047568e-05,0.00015258789,4.1935906e-05,6.254128e-05,0.00013647876,3.9468865e-05,8.507698e-08,7.9306886e-08,9.2367756e-08,7.767278e-08
16,chirp,1,16,0.00017460005,0.00048828125,0.00013127907,0.00018582048,0.00048828125,0.00013782718,3.152276e-05,8.6316744e-05,2.5735872e-05,3.3755925e-05,6.823938e-05,2.3783812e-05,8.102194e-08,9.050382e-08,5.6940394e-08,6.5772e-08
16,chirp,2,16,0.00025240297,0.00054591504,0.00016183603,0.00020670056,0.00065736874,0.00018089495,6.558081e-05,0.00013647876,4.1352243e-05,5.5191933e-05,0.00012302029,4.307108e-05,1.0882346e-07,1.00272274e-07,9.387594e-08,8.6559645e-08
16,chirp,3,16,0.00027892657,0.00061035156,0.00015759004,0.00025982416,0.0007324219,0.00018301983,5.0171155e-05,0.0001258272,3.8306025e-05,7.351994e-05,0.00013647876,4.372303e-05,1.3534957e-07,1.2435882e-07,9.047655e-08,1.3829876e-07
16,chirp,4,16,0.00024637446,0.0005493164,0.00016024914,0.00024769484,0.0005493164,0.0001618381,6.150811e-05,0.00013647876,3.7875117e-05,5.341659e-05,0.00013647876,3.766384e-05,8.616317e-08,8.736953e-08,1.0171725e-07,8.8438824e-08
32,random,0,16,0.0004791697,0.0020716018,0.00048062633,0.0004335253,0.001953125,0.0004556149,8.80711e-05,0.0002516544,6.703331e-05,8.0852056e-05,0.00019301011,4.822832e-05,1.4597059e-07,1.5002354e-07,1.5013522e-07,1.6686965e-07
32,random,1,16,0.0005646142,0.0024414062,0.0005001106,0.0005440258,0.0024785083,0.00051188073,0.000105433995,0.00022006538,5.805313e-05,0.00010569687,0.00024604058,6.185675e-05,2.1453707e-07,2.0904211e-07,1.5998924e-07,1.6089655e-07
32,random,2,16,0.00053572917,0.0014850494,0.00038353578,0.0004825783,0.0012022532,0.0002759396,8.271479e-05,0.0002516544,5.200117e-05,8.006868e-05,0.00019301011,4.1891923e-05,1.5953633e-07,1.6262524e-07,1.5633525e-07,1.4881715e-07
32,random,3,16,0.00043647733,0.0017089844,0.00037682004,0.00045795538,0.0017089844,0.00041300262,7.3849464e-05,0.00018504233,4.3122287e-05,7.423484e-05,0.00018310547,4.768686e-05,1.5112212e-07,1.4870947e-07,1.4362504e-07,1.3229806e-07
